codigo,nome,precovenda,preco1,preco2,preco3,precocusto,customedio,estoque,estminimo,unidade,marca,familia,grupo,subgrupo,ncm,gtin,inativo
7897181961670,FURADEIRA IMP 3/8 550W 127V HAMMER,143,143,145,150,96.8,96.8,0,0,UN1,,,,,84672100,7897181961670,N
7891055092217,ROLO TEXTURA PINT ESP FINA 23CM S/CB CONDOR  -  REF 966,21.5,21.5,22,23,12.35,12.35,-1,0,UN1,,,,,96034010,7891055092217,N
2100077780015,BUCHA S-10 SFOR DRYWALL,0.6,0.6,0,0,0.15,0,0,0,UN,,,,,85183000,2100077780015,N
2100077790014,BUCHA S-06 SFOR DRYWALL,0.35,0.35,0.4,0.45,0.1,0,0,0,UN,,,,,85183000,2100077790014,N
7897937448530,ESPATULA MOMFORT ACO INOX 8CM,15.5,15.5,16,16.5,9.09,9.09,-1,0,UN,,,,,82055900,7897937448530,N
7897937448660,ESPATULA MOMFORT ACO INOX 12CM,17.9,17.9,18.9,19.5,10.6,10.6,0,0,UN,,,,,82055900,7897937448660,N
7897255911655,REJUNTE QUARTZOLIT BRANCO,12,12,0,0,105.9,7.06,-5,0,SC15,,,,,32149000,7897255911655,N
7898926059560,TORN SOCEL P/PIA 1/2 C/CHUVEIRO 15CM BRANCA,8.5,8.5,8.5,8,3.85,3.5,20,0,PT12,,,,,84818019,7898926059560,N
2100077840016,BUCHA S-05,0.15,0.15,0,0,0.02,0,-2,0,UN,,,,,85183000,2100077840016,N
2100077850015,PARAFUSO 4.8X65 CISER CHATO FENDA,0.6,0.6,0.65,0.7,0.2,0.25,-8,0,UN,,,,,73181500,2100077850015,N
2100077860014,PARAFUSO 3.5X48 CISER CHATO FENDA,0.35,0.35,0.4,0.45,0.1,0.25,-47,0,UN,,,,,73181500,2100077860014,N
2100077870013,"PARAFUSO 2,0X40 CISER CHATO FENDA",0.25,0.25,0.28,0.3,0.08,0.25,0,0,UN,,,,,73181500,2100077870013,N
2100077880012,"PARAFUSO 2,0X30 CISER CHATO FENDA",0.2,0.2,0.25,0.3,0.03,0.25,-23,0,UN,,,,,73181500,2100077880012,N
2100077890011,"PARAFUSO 1,5X40 CISER CHATO FENDA",0.22,0.22,0.25,0.3,0.08,0.25,0,0,UN,,,,,73181500,2100077890011,N
2100077900017,"PARAFUSO 1,0X10 CISER CHATO FENDA",0.09,0.09,0.1,0.12,0.01,0.25,0,0,UN,,,,,73181500,2100077900017,N
7898915993219,ESPUMA EXPANSIVA MUNDIAL 300ML 190G,19.9,19.9,19.5,19,9.9,1,-23,0,CD,,,,,35069120,7898915993219,N
2100077920015,PARAFUSO 4.8X50 CISER CHATO FENDA,0.6,0.6,0.7,0.8,0.2,0.25,-16,0,UN,,,,,73181500,2100077920015,N
7908147600158,"TINTA LUXPISO 3,0L AMARELO DEMARC",57,57,59,63,36.83,0,0,0,GL,,,,,32091010,7908147600158,N
7908147600691,"VERNIZ 3,6L CEREJEIRA",115,115,0,0,68.22,68.22,0,0,GL,,,,,32081010,7908147600691,N
7899796812934,"PRATELEIRA PARA MICROONDAS COR BRANCO 1,5X40X60CM",69,69,68,68,48.78,0,0,0,PC,,,,,94036000,7899796812934,N
7899796816710,NICHO LEVE DECORARE BRANCO - KIT 3 PECAS,73.9,73.9,75,78,44.5,40.37,0,0,UN,,,,,94036000,7899796816710,N
7899796817687,"NICHO SIMPLES ROSA QUARTZ 1,2X27X24,5X15CM (KIDS ME LEVE)",48.9,48.9,49.9,52,31.22,28.32,0,0,PC,,,,,94036000,7899796817687,N
7899796817496,"NICHO BRANCO 1,2X27X24,5X15CM (SIST. NICHOS ME LEVE)",48.9,48.9,49.9,52,31.22,28.32,-2,0,PC,,,,,94036000,7899796817496,N
7899796810565,"KIT 3 PRATELEIRAS BRANCAS 1,5X20X60CM SUPORTE BRANCO CONCEPT",69,69,72,75,40.37,40.37,0,0,UN,,,,,94036000,7899796810565,N
7899796816970,PRATELEIRA ROSA 40X20CM (KIDS ME LEVE),22.9,22.9,23.9,24.9,13.37,14.78,0,0,UN,,,,,94036000,7899796816970,N
7899796816987,PRATELEIRA ROSA 60X20CM (KIDS ME LEVE),33,33,32,32,21.17,16.45,0,0,UN,,,,,94036000,7899796816987,N
2100078110019,JAN ALUM 1X70 S/BAND,155,155,155,155,102.14,0,0,0,UN,,,,,76101000,2100078110019,N
7893537000222,ABRACAD U 4 ZINCADA INCA,5.8,5.8,6.5,6.9,2.97,2.97,0,0,PT,,,,,73269090,7893537000222,N
7898209280186,TARRAXA TUBO PVC  1    MEIKON   EN,59,59,61,63,33.44,33.44,0,0,UN,,,,,82074020,7898209280186,N
7898209280179,TARRAXA TUBO PVC   3/4 MEIKON   EN,35.5,35.5,35,34,19.92,0,0,0,UN,,,,,82074020,7898209280179,N
7898209280162,TARRAXA TUBO PVC   1/2 MEIKON   EN,32,32,31,30,15.91,15.91,3,0,UN,,,,,82074020,7898209280162,N
7899625000686,SUPORTE P/VARAO 28MM,14.5,14.5,14.5,14,8.77,5.87,-1,0,PR,,,,,39269090,7899625000686,N
7899017954368,TORN MAQ.LAV.C33 1/2  ROMAR,87,87,89,90,59.36,59.36,0,0,UN,,,,,84818019,7899017954368,N
7891222136799,SIFAO SANF ASTRA UNIV.CROMADO,32,32,30,28,15.98,22,-4,0,UN,,,,,39174090,7891222136799,N
7898940748792,OCULOS SEGUR.RJ CZA ANT.S.SAFETY,9,9,8.5,8.5,4.59,0.53,145,0,UN,,,,,90049020,7898940748792,N
7898255172947,OLHO MAGICO CROMADO.200O RINO,13.5,13.5,13,13,6.56,6.05,7,0,UN,,,,,83024900,7898255172947,N
2100078220015,GRELHA INOX 10CM S/CAIXILHO QUADRADA RF-07,14.5,14.5,14,14,5.75,0,-67,0,PC1,,,,,73249000,2100078220015,N
2100078230014,GRELHA INOX 10CM S/CAIXILHO REDONDA REF-06,14.5,14.5,14,13,5.56,0,-25,0,PC1,,,,,73249000,2100078230014,N
7897095044629,TRENA IRWIN C/TRAVA 05MT STANDARD,24.9,24.9,24,24,14.99,0,-22,0,PC1,,,,,90178010,7897095044629,N
2100078250012,ROLO LA 23CM NOVE54 S/CABO,10.5,10.5,10,10,5.17,0,-8,0,UN,,,,,96034010,2100078250012,N
2100078260011,PARAFUSO 3.5X16 CISER CHIPBOARD CH BCZ,0.22,0.22,0.2,0.15,0.05,0.05,-32,0,UN,,,,,73181200,2100078260011,N
2100078270010,PARAFUSO 3.5X25 CISER CHIPBOARD PH BCZ ROS INTEIRA,0.25,0.25,0.25,0.2,0.05,0,-96,0,UN,,,,,73181200,2100078270010,N
7892261092411,PARAFUSO CISER SEXT ZB E1/4 X 01 1/2 R.GROS INTEIRA,1.7,1.7,1.8,2,0.39,0.39,-8,0,UN,,,,,73181500,7892261092411,N
7892261092596,PARAFUSO CISER SEXT ZB 5/16 X 2 R.GROS INTEIRA,2.4,2.4,2.6,2.9,0.73,0.73,-2,0,UN,,,,,73181500,7892261092596,N
2100078300014,BLOCO CALHA 14,3.8,3.8,0,0,1.4,0,0,0,UN,,,,,68101100,2100078300014,N
27899674035664,DESENGRIPANTE CHEMICOLOR LUB 300ML,11.5,11.5,11,10.5,5.69,0,-20,0,UN,,,,,38249941,27899674035664,N
7891696040141,VERNIZ COPAL PREM 225ML INC UNIVERSO,19.5,19.5,19,18.5,11.61,0.73,-1,0,CX12,,,,,32081020,7891696040141,N
7898133950049,CONVERTEDOR FERRUGEM 1LITRO,47,47,45,45,28.45,0,-8,0,UN,,,,,32019090,7898133950049,N
7898958146269,TRANSFORMADOR 5000VA KF,248,248,239,239,153.47,245.55,4,1,UN,,,,,85043221,7898958146269,N
7899278975621,CABO 2.5MM MEGATRON FLEX,3.5,3.5,2.8,2.7,2.07,3.95,703,0,MT,,,,,85444900,7899278975621,N
7899278975423,CABO FLEX.  2.5MM PT.MEGATRON C100,189,189,199,210,123.92,2.88,500,0,RL,,,,,85444900,7899278975423,N
7898129330602,CERA AUTO LIQ.140G PRETA KHARIS,10.34,10.34,10.34,0,10.34,10.34,0,0,UN,,,,,34053000,7898129330602,N
7899206180233,PAQUIMETRO PLAS.2PC 6 E 3 BESTFE,23,23,22,21,10.84,0,1,0,UN,,,,,90173020,7899206180233,N
885911563536,PARAFUSADEIRA BLACKDECK 12V BAT.LD12S BI,299.9,299.9,320,329,216.33,216.33,0,0,UN,,,,,84672992,885911563536,N
7899791400358,"PAQUIMETRO ACO 150X0,02MM RINO",64,64,63,62,34.09,51.13,4,0,UN,,,,,90173020,7899791400358,N
2100078460015,ARIELLE CORONA BEGE 37.3X59.2,28.9,28.9,0,0,21,0,0,0,M2,,,,,69072200,2100078460015,N
751320032041,CLORO PASTILHA PISCINA 200G,13,13,13,13,6.5,9.18,20,0,PT1,,,,,38089419,751320032041,N
2100078480013,ASSENTO HERC ALMOF PRIME BRANCO,65,65,62,60,34.9,0,0,0,PC1,,,,,39222000,2100078480013,N
2100078500018,ESPACADOR NIVELADOR SLIM 1.5 MM CORTAG,16.9,16.9,16.5,16,8.35,14.07,22,0,PT100,,,,,39259090,2100078500018,N
2100078510017,LENTE PROT 51MM X 108 TONAL 10 PT,4.7,4.7,4.5,4.2,2.15,0,0,0,PC1,,,,,70049000,2100078510017,N
2890021720012,SERROTE 16 TRAMONTINA UTILITY,38.9,38.9,38,38,20.96,32.57,5,0,PC1,,,,,82021000,2890021720012,N
7891114001174,SERROTE 18 TRAMONTINA UTILITY,56,56,54,54,33.55,0,-1,0,PC1,,,,,82021000,7891114001174,N
7898543381266,TINTA SPRAY TEKBOND METALICO OURO,30.9,30.9,30,30,17.39,14.05,2,0,UN,,,,,32082019,7898543381266,N
2100078550013,VALVULA P/LAVATORIO PLASTICA,5.5,5.5,5.5,5,1.67,3.55,-18,0,PT12,,,,,39174090,2100078550013,N
7898059543912,REPARO HERC PARA REGISTRO,9.9,9.9,9.9,9.5,5.65,5.65,12,0,PT12,,,,,84819090,7898059543912,N
2100078580010,FECH HELA 2008 CR,68,68,65,62,35.89,14.55,11,0,UN,,,,,83014000,2100078580010,N
7908147603203,TINTA ESM LUXLAR 750ML AMARELO,29.9,29.9,29,28,18.2,0,0,0,LT,,,,,32081010,7908147603203,N
7908147600783,VERNIZ LUX 900ML CEREJEIRA,38,38,39,40,24.82,19.33,0,0,LT,,,,,32081010,7908147600783,N
2100078610014,ENGATE 60CM METAL,31,31,30,29,14.22,0,-6,0,UN,,,,,83079000,2100078610014,N
2100078620013,TORN OLIVEIRA 1167 BM PAREDE VENEZA PRETA/VERMELHA/CROM,129,129,125,125,74.36,31.73,-12,0,UN,,,,,84818011,2100078620013,N
57706912053766,FACAO DUCAMPO/ GAVILAN 12,26.5,26.5,26,26,13.82,0,-1,0,UN,,,,,82014000,57706912053766,N
57706912053773,FACAO DUCAMPO/ GAVILAN 14,28,28,29,30,14.23,11.37,-2,0,UN,,,,,82014000,57706912053773,N
57706912053780,FACAO DUCAMPO/ GAVILAN 16,30,30,29,28,15.61,15.61,0,0,UN,,,,,82014000,57706912053780,N
7899814300078,FECH JOMARCA GAVETA 31MM CHAVE FIXA REF 2186/2086,13,13,12.5,12,5.65,0,-1,0,UN1,,,,,83013000,7899814300078,N
7892183042471,PARAFUSO SEXT ROSC SOBER ZIN B 1/4X60 C/100 JOMARCA,1.3,1.3,1.4,1.5,0.46,0.46,-29,0,CX1,,,,,73181200,7892183042471,N
7897208673661,REBITE ALUM 4.0X12  MILLA,0.25,0.25,0.3,0.35,0.08,0.08,-88,0,PT1,,,,,76161000,7897208673661,N
7897208673685,REBITE ALUM 4.0X19,0.35,0.35,0.3,0.25,0.06,0.06,-84,0,PT1,,,,,76161000,7897208673685,N
7897208673715,REBITE ALUM 4.8X12  MILLA,0.4,0.4,0.45,0.5,0.12,0.12,-15,0,PT1,,,,,76161000,7897208673715,N
7897208673753,REBITE ALUM 4.8X30 MILLA,0.6,0.6,0.7,0.75,0.2,0.2,-70,0,PT1,,,,,76161000,7897208673753,N
7897208670172,PNEU P/CARRO DE MAO URIAH/TOAK/DURABEM 3.25X8,42,42,40,40,19.5,0,0,0,UN1,,,,,40118090,7897208670172,N
2100078740018,TINTA BRIVINIL PVA 15L,75,75,72,72,48.6,0,-8,0,UN,,,,,32091010,2100078740018,N
7896038107056,SILICONE 250G POLYSTIC,19.9,19.9,19.9,19.9,9.08,10.8,-12,0,UN,,,,,35061090,7896038107056,N
2100078760016,CHAVE COMBINADA 8MM TRAMONTINA,12.9,12.9,13.9,14.5,6.24,6.24,-2,0,UN,,,,,82041100,2100078760016,N
2100078770015,CHAVE TRAMONTINA FIXA 10 X 11 MM 41120/103,10,10,9.5,9,4.76,4.76,-2,0,UN,,,,,82041100,2100078770015,N
2100078780014,CHAVE TRAMONTINA FIXA 12 X 13 MM 41120/104,10.5,10.5,11,11.5,5.25,5.25,-1,0,UN,,,,,82041100,2100078780014,N
2100078790013,CHAVE TRAMONTINA FIXA 16 X 17 MM 41120/106,17,17,18,19,8.15,8.15,0,0,UN,,,,,82041100,2100078790013,N
2100078800019,MANGUEIRA PLASTMAN P JARDIM TRANC 15M,57,57,58.9,59.9,32.95,32.95,0,0,CJ1,,,,,39173900,2100078800019,N
2100078810018,SIFAO SANF SOCEL DUPLO,17.5,17.5,17,17,8.14,7.51,1,0,PC1,,,,,39174090,2100078810018,N
2100078820017,CAP 3/4 METAL,5,5,6,7,0.51,0,0,0,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2100078820017,N
7892145000242,GRAMPEADOR TAPECEIRO 106 PREM ROCAMA,146,146,148,150,93.61,93.61,-1,0,UN1,,,,,84659400,7892145000242,N
7898011979612,GRAMPEADOR TAPECEIRO GUEPAR,69,69,66,65,33.9,19.72,-1,1,UN1,,,,,82055900,7898011979612,N
7898011979629,GRAMPO GRAMPEADOR TAPECEIRO 106/6 C/1000 THOMPSON  -  REF 1676,8.5,8.5,8,7.5,3.74,6.2,7,0,UN1,,,,,83052000,7898011979629,N
7892145000426,GRAMPO GRAMPEADOR TAPECEIRO 106/8 C/2500 ROCAMA(E) -  REF 27,21,21,20,20,13.44,13.44,0,0,UN1,,,,,83052000,7892145000426,N
7898011979636,GRAMPO GRAMPEADOR TAPECEIRO 106/8 C/1000 THOMPSON  -  REF 1677,9.5,9.5,9,8.5,4.57,8.03,10,0,UN1,,,,,83052000,7898011979636,N
7892321999841,MIOLO P/ FECHADURA ALIANCA EXT SOPRANO(E),37,37,38,39,21.28,21.28,-1,0,UN,,,,,83016000,7892321999841,N
7892145000419,GRAMPO GRAMPEADOR TAPECEIRO 106/6 C/3500 ROCAMA(E) -  REF 26,21,21,20,20,13.44,13.44,-2,0,UN1,,,,,83052000,7892145000419,N
2100078900016,"PIA FIBRALEVE 1,20 RESINADA INOX",289,289,0,0,0,0,0,0,UN,,,,,85183000,2100078900016,N
7898087580811,PORTA CADEADO SILVANA 2.1/2 ZINC,5.9,5.9,5.5,5.5,2.17,2.17,24,0,UN,,,,,83021000,7898087580811,N
7899389060803,ROLO LA 23CM CONDOR C/C ECO A.RESP,21,21,20,19.5,10.7,12.18,38,0,UN,,,,,96034010,7899389060803,N
7898372750172,"REBITE POP 4,0X12=AA412 DURALYT",0.2,0.2,0.25,0.3,0.05,0.05,-72,0,UN,,,,,83082000,7898372750172,N
7892183072867,"REBITE POP 4,8X25=AA525 MACICO",0.35,0.35,0.4,0.5,0.13,0.14,-69,0,UN,,,,,83082000,7892183072867,N
7898011979056,FITA ISOLANT AM 10MX19MM THOMP,4,4,4.5,5,2.08,2.08,0,0,UN,,,,,39191020,7898011979056,N
7898011979049,FITA ISOLANT AZ 10MX19MM THOMP,4,4,4.5,5,2.08,2.08,0,0,PT,,,,,39191020,7898011979049,N
7898011979070,FITA ISOLANT VD 10MX19MM THOMP,4,4,4.5,5,2.08,2.08,0,0,UN,,,,,39191020,7898011979070,N
7898011979063,FITA ISOLANTE 10M COLORIDA THOMPSON,5,5,5,4.5,2.41,4.55,38,0,UN,,,,,39191020,7898011979063,N
7898011977168,CONECTOR PORCELANA TRIP 6MM THOMP,4.5,4.5,5,5.5,1.93,1.93,0,0,CX,,,,,85369010,7898011977168,N
7897208673838,MARTELO TENACE 25MM CB MAD,29.9,29.9,29,29,17.33,14.1,0,0,UN1,,,,,82052000,7897208673838,N
7897208671209,MARTELO TENACE 27MM CB MAD,33,33,33,32,18.94,15.06,0,0,UN1,,,,,82052000,7897208671209,N
7892327008820,FECH SOPRANO PERFIL EXT.SER.INX20MM,79,79,75,74,44.75,36.11,5,0,UN,,,,,83014000,7892327008820,N
7898586130357,CABO COAXIAL ANTENA.RGC59 67%,2.35,2.35,2.3,2.2,1.22,0,-374,0,MT,,,,,85442000,7898586130357,N
7891738445750,PREGO 10X10 S/C 7/8X17,7,7,4.5,4,2.68,0,-54.06,0,GR,,,,,73170090,7891738445750,N
2100079070015,PREGO GERDAU 12X12 S/C 1X16,4.5,4.5,5,6,1.89,18.9,-34,0,GR,,,,,73170090,2100079070015,N
7898961398105,CABO 2.5MM CONDUSCABOS FLEX,3.5,3.5,2.8,2.7,2.08,208.34,-3977,0,MT,,,,,85444900,7898961398105,N
2100079100019,RAVELLO NATURALE BIANCO CX2.00,29.99,29.99,26.99,26.99,20,0,-6,0,M2,,,,,69072200,2100079100019,N
2100079110018,PUXADOR H CROM 45CM,75,75,70,70,42.75,0,0,0,UN,,,,,82159910,2100079110018,N
2100079120017,FECH STAM PIVOTANTE,98,98,0,0,60.02,60.02,0,0,UN,,,,,83014000,2100079120017,N
2100079130016,CAIXA PASSAGEM ILUMI 20X20 EMB,37.5,37.5,37,36,21.9,0,-3,0,UN,,,,,39259090,2100079130016,N
2100079140015,"ARIELLE CAMPINA CX 2,62M2",26.99,26.99,27.99,28.99,20,0,-20.96,0,M2,,,,,69072200,2100079140015,N
2100079150014,"ARIELLE GRETNA RETIF 53,4X53,4",29.99,29.99,27.99,0,20,0,-3.3,0,M2,,,,,69072200,2100079150014,N
2100079160013,"RAVELLO TRAVERTINO CX2,00M2",27.99,27.99,0,0,19.9,0,0,0,M2,,,,,69072200,2100079160013,N
2100079170012,DISCO ROMA DE BORRACHA 4.1/2,17.5,17.5,18,19,7.1,12.09,-3,0,PC1,,,,,84679900,2100079170012,N
2100079180011,DISCO ROMA DE BORRACHA 7,26,26,27,28,11.73,0.41,0,0,PC1,,,,,84679900,2100079180011,N
7898969329095,EXTENSAO JETCON 02X75MM 05M -  REF EX5PL,21,21,20,20,10.98,0,0,0,UN1,,,,,85444900,7898969329095,N
7892183064220,PARAFUSO SEXT ROSC INT ZIN A 1/4X3/4  JOMARCA,0.7,0.7,0.8,0.9,0.18,0.18,-9,0,UN,,,,,73181500,7892183064220,N
7897208691399,REGISTRO GAVETA MET A 1/2 MILLA  -  REF AM80205.012,36,36,37,38,21.01,21.01,-1,0,UN1,,,,,84818093,7897208691399,N
7898935073021,VELA P/ FILTRO CARVAO ATIV SAO JOAO,19.9,19.9,19.9,19,10.7,13.99,11,0,UN1,,,,,69120000,7898935073021,N
7897937448400,CAVADOR ARTIC MOMFORT 140CM CB MAD  -  REF 909140,57,57,58,0,31.55,31.55,-1,0,UN,,,,,82019000,7897937448400,N
2100079280018,FECH HELA DE SEGURANCA,65,65,0,0,48,0,0,0,UN,,,,,83014000,2100079280018,N
2100079290017,"ZARCAO 3,6L GALVOMAX GALV BR",125,125,0,0,80,0,0,0,UN,,,,,32081010,2100079290017,N
7898290169018,MIOLO P/FECHADURA HELA CIL. BELGICA/COIMB CR,29.9,29.9,32,34,12.69,5.93,0,0,UN,,,,,83016000,7898290169018,N
7898290165751,MIOLO P/FECHADURA HELA CIL. MONOBLOCO CR,29.9,29.9,32,34,12.69,8.47,0,0,UN,,,,,83016000,7898290165751,N
7898290171585,FECH HELA 1012 PORTA  ENROLAR S/ESPELHO TETRA,72,72,69,65,38.13,17.82,-1,0,UN,,,,,83014000,7898290171585,N
7898290160091,FECH HELA 2001/01 EXT LONDRES LO,108,108,105,100,58.32,25.36,-1,0,UN,,,,,83014000,7898290160091,N
7898290160398,FECH HELA 2002/07 EXT MADRID CR,75,75,72,67,42.04,25.76,-1,0,UN,,,,,83014000,7898290160398,N
7898290162149,FECH HELA 2002/07 EXT MADRID GR,75,75,72,67,41.49,0,-2,0,UN,,,,,83014000,7898290162149,N
7898290161968,FECH HELA 2002/07 EXT MADRID LO,81,81,77,73,45.23,29.68,3,0,UN,,,,,83014000,7898290161968,N
7898290168165,FECH HELA 2002/09 EXT MADRID LO,76,76,74,72,41.1,12.65,3,0,UN,,,,,83014000,7898290168165,N
7898290167953,FECH HELA 2002/09 EXT MADRID CR,68,68,65,62,38.47,15.29,4,0,UN,,,,,83014000,7898290167953,N
7898290168073,FECH HELA 2002/09 INT MADRID CR,54,54,52,50,30.29,11.96,2,0,UN,,,,,83014000,7898290168073,N
7898290169629,FECH HELA 2002/09 INT MADRID GR,52,52,50,47.5,27.86,12.93,4,0,UN,,,,,83014000,7898290169629,N
7898290168318,FECH HELA 2002/09 INT MADRID LO,64,64,62,59,34.02,15.79,2,0,UN,,,,,83014000,7898290168318,N
7898290165744,FECH HELA 2002/10 EXT MADRID CR,77,77,75,70,41.34,19.18,1,0,UN,,,,,83014000,7898290165744,N
7898290165690,FECH HELA 2002/10 EXT MADRID LO,78,78,80,82,44.46,10.23,1,0,UN,,,,,83014000,7898290165690,N
7898290194416,FECH HELA 2002/15 EXT MADRID CR,78,78,74,70,41.34,0,-5,0,UN,,,,,83014000,7898290194416,N
7898290194430,FECH HELA 2002/15 EXT MADRID LO,83,83,80,77,44.46,20.62,3,0,UN,,,,,83014000,7898290194430,N
7898290171608,FECH HELA 2005/08 EXT NAPOLES LO,149.9,149.9,145,140,82.92,24.1,0,2,UN,,,,,83014000,7898290171608,N
7898290160558,FECH HELA 2006/09 BELGICA CR PERFIL,61,61,58.9,55,32.24,13.59,6,0,UN,,,,,83014000,7898290160558,N
7898290190913,FECH HELA 2013 PORTA  DE CORRER CR,49.9,49.9,48,46,25.55,0,-2,0,UN,,,,,83014000,7898290190913,N
7898290104170,FECH HELA 2019/15 EXT ITALIA CR40MM,112.9,112.9,110,105,61.69,28.62,3,0,UN,,,,,83014000,7898290104170,N
7898290105498,FECH HELA 2023 PORTA  CORRER BR ROS.RED,79,79,77,75,41.62,19.45,0,0,UN,,,,,83014000,7898290105498,N
7898290192139,CEPO PARA GONDOLA,3.28,3.28,3.28,0,3.28,6.09,0,0,UN,,,,,94032090,7898290192139,N
2100079520015,BASC ALUMINIO 60X80 2 ARTICULA,112,112,115,119,70,0,0,0,UN,,,,,76101000,2100079520015,N
7891222358726,KIT FIXACAO ASTRA ASSENTO E SOPRADO,16.5,16.5,16,15.5,8.58,8.58,0,0,UN,,,,,39269090,7891222358726,N
7891222386071,MEC.COMPLETO UNIVERSAL POP,99,99,96,95,61.48,0,0,0,UN,,,,,39229000,7891222386071,N
7891222043745,BOLSA DE VEDACAO P/SAIDA DAGUA,18.5,18.5,18,17,9.69,8.06,14,0,UN,,,,,39229000,7891222043745,N
7891222326824,BOTAO ACIONAMENTO SUPERIOR ASTRA/CENSI BRANCO,27.9,27.9,27,26,14.03,9.43,9,0,UN,,,,,39229000,7891222326824,N
7891222051214,BOTAO ACIONAMENTO SUPERIOR CROMADO MB,32,32,30,30,15.98,16.39,0,0,UN,,,,,39229000,7891222051214,N
7891222043448,CONJUNTO FIXACAO P/CAIXA ACOPLADA ASTRA,15,15,16,18,7.57,6.76,0,0,UN,,,,,39229000,7891222043448,N
7898039262581,LUMINARIA NITROLUX EMB QD 12W,23,23,23,22,12.92,9.57,37,0,UN,,,,,94051190,7898039262581,N
7898039262451,LUMINARIA NITROLUX SOB QD 12W,23.5,23.5,23,22,10.72,11.88,-8,0,UN,,,,,94051190,7898039262451,N
7896688171643,LUMINARIA SOB QD 18W,27.9,27.9,27,27,14.75,11.29,40,0,UN,,,,,94051190,7896688171643,N
7898039270074,LUMINARIA NITROLUX EMB QD 18W,19.9,19.9,19.9,19,10.37,7.74,30,0,UN,,,,,94051190,7898039270074,N
7898039262420,LUMINARIA NITROLUX SOB QD 24W,39,39,38,37,21.53,16.84,50,0,UN,,,,,94051190,7898039262420,N
7898039262598,LUMINARIA EMB QD 24W,32,32,30,29,13.72,15.7,42,0,UN,,,,,94051190,7898039262598,N
7896688221355,FITA LED 2835 12V 5M RGB S/ DRIVER,45,45,46,47,25.58,23.31,0,0,UN,,,,,94054200,7896688221355,N
7896688221553,CONTROLADOR+CONTROLE FITA LED 2835 RGB 12V,17.9,17.9,19,20,8.79,8.01,0,0,UN,,,,,85437099,7896688221553,N
7896688221522,FONTE P/FITA 12V 2A,15,15,16,17,8.79,8.01,-2,0,UN,,,,,94054900,7896688221522,N
2100079710010,VALVULA P/LAVATORIO KRONA V9,9.5,9.5,9,8.5,4.7,4.81,13,0,UN,,,,,39174090,2100079710010,N
2100079720019,ARIELLE DOVER BRANCO CX 2.43M2,31.99,31.99,29.99,29.99,20,0,-102.06,0,M2,,,,,69072200,2100079720019,N
2100079730018,"ARIELLE CORDOVA CX 2,62M2",24.99,24.99,24.5,24.5,20,0,-22.82,0,M2,,,,,69072200,2100079730018,N
2100079740017,RAVELLO TERRAZZO BEIGE,27.99,27.99,0,0,0,0,-36.54,0,M2,,,,,69072200,2100079740017,N
7898087581412,DOBRADICA SILVANA 31/2,6.9,6.9,6.5,6.5,2.83,0,0,0,UN,,,,,83021000,7898087581412,N
7898185821335,MATA BARATA GEL KAOCID 10G,14.5,14.5,14.5,14.5,8.45,0,-2,0,UN,,,,,38089119,7898185821335,N
7898422183448,"DOBRADICA SCHILD GALV.2,5",2.5,2.5,2.8,3.5,1.05,1.05,0,0,PT,,,,,83021000,7898422183448,N
7890217030357,"MANGUEIRA FLEX.DUCHA MET.1,2M CIVIT",41.5,41.5,42,44,23.42,23.42,0,0,UN,,,,,39173100,7890217030357,N
7899747700730,"DOBRADICA SCHILD COLON.3,5 C/ANEL C3",38,38,37,36,21.93,0,0,0,CT,,,,,83021000,7899747700730,N
7893308003773,JUNCAO Y METAL FILTRO 1/2 GARDEN,24.9,24.9,24,24,15.61,15.61,3,0,UN,,,,,79070090,7893308003773,N
7896451868640,RESISTENCIA LORENZETTI 220V (ULTRA MAXI),29,29,29,29,18.76,28.17,-2,0,UN,,,,,85168010,7896451868640,N
7899612795625,ALICATE PRESSAO 10  PRATIK,37.9,37.9,37,36,19.88,23.21,6,0,UN,,,,,82032010,7899612795625,N
7890217035314,REG ESFERA MET.MAQ LAV OLIVEIRA,29,29,28,28,15.62,22.95,-26,0,UN,,,,,84818019,7890217035314,N
7896094501935,FIXA CUBA/ESPELHO 360G GARIN,34,34,33,34,17.39,0,-1,0,UN,,,,,35061090,7896094501935,N
7898551452125,CAIXA CORREIO ACO GRADE POPULAR COLONIAL,69,69,67,66,42.66,42.66,-1,0,UN,,,,,73269090,7898551452125,N
2100079860012,"ARIELLE LIGNUM CX 2,62M2",28.99,28.99,0,0,20,0,0,0,M2,,,,,69072200,2100079860012,N
27891114011078,CHAVE TRAMONTINA PHILIPS 3/16 X 4,9.9,9.9,9.9,9.9,5.04,7.26,18,0,UN,,,,,82054000,27891114011078,N
17898011978506,CHAVE TESTE DIGITAL THOMPSON,10.5,10.5,10,10,5.43,8.9,26,0,UN,,,,,90303390,17898011978506,N
7898003448928,CHUVEIRO REBOUCAS CROM 7 C/ BRACO S/ REG  REF HCR3N,37,37,39,40,20.52,20.52,-1,0,UN1,,,,,39229000,7898003448928,N
7896411439859,LINHA PESCA BCA 100M 035 EQUIPESCA(E) -  REF 047004,5.5,5.5,5,5,2.19,3,26,0,UN,,,,,54041990,7896411439859,N
